name,h,b,PI_Pn_max,PI_Vn_z,PI_Vn_y,PI_Mn_z,PI_Mn_y,required_rebar,MainRebar_size,rho,side_rebars_top,side_rebars_bottom,side_rebars_left,side_rebars_right,spacing_h,spacing_b,Stirrup_size,Stirrup_verticle_size,fck,fy,Cover_size,aggregate,Cost,CO2,UnitWeight,PM_Volume,original_name
1418,900,1250,20488.93786,836.3602231,1472.838697,0,0,46,25,0.020071286,12,12,13,13,68.09090909,91.58333333,13,250,30,500,50,25,281702.5284,781.9539279,27.80494381,454200696.1,709
1419,1200,850,22319.40393,1188.073227,603.4024077,0,0,28,32,0.022077388,9,9,7,7,128.5,113.0,10,400,40,400,60,25,262151.7987,721.9762771,25.25684544,454479886.3,710
1420,850,1200,22319.40393,603.4024077,1188.073227,0,0,28,32,0.022077388,7,7,9,9,113.0,128.5,10,400,40,400,60,25,262151.7987,721.9762771,25.25684544,454479886.3,710
1421,1250,1000,22361.75417,1553.375301,1051.809975,0,0,32,25,0.012566371,9,9,9,9,137.375,106.125,13,200,35,400,50,25,243410.8183,732.2333694,30.41529594,458964756.6,711
1422,1000,1250,22361.75417,1051.809975,1553.375301,0,0,32,25,0.012566371,9,9,9,9,106.125,137.375,13,200,35,400,50,25,243410.8183,732.2333694,30.41529594,458964756.6,711
1423,1350,900,20085.99241,1321.070014,612.8335378,0,0,28,32,0.018534104,7,7,9,9,196.3333333,91.0,10,350,27,500,60,25,279253.5081,795.1646787,29.85815323,461066689.5,712
1424,900,1350,20085.99241,612.8335378,1321.070014,0,0,28,32,0.018534104,9,9,7,7,91.0,196.3333333,10,350,27,500,60,25,279253.5081,795.1646787,29.85815323,461066689.5,712
1425,1050,1000,21750.05545,910.7728152,829.7379555,0,0,28,32,0.021446606,6,6,10,10,175.6,92.0,10,350,35,500,60,25,265348.8937,734.3624961,25.96859427,465575411.8,713
1426,1000,1050,21750.05545,829.7379555,910.7728152,0,0,28,32,0.021446606,10,10,6,6,92.0,175.6,10,350,35,500,60,25,265348.8937,734.3624961,25.96859427,465575411.8,713
1427,1150,1000,23349.04333,1812.14535,1448.103877,0,0,24,29,0.013784762,8,8,6,6,139.2857143,165.0,13,100,40,400,60,25,254976.1743,735.1394096,28.19422971,466651779.2,714
1428,1000,1150,23349.04333,1448.103877,1812.14535,0,0,24,29,0.013784762,6,6,8,8,165.0,139.2857143,13,100,40,400,60,25,254976.1743,735.1394096,28.19422971,466651779.2,714
1429,1200,850,21353.70528,1575.776991,882.3891155,0,0,36,32,0.028385214,11,11,9,9,102.2,84.0,13,150,35,400,60,25,331709.8619,859.1048792,25.73409465,467801198.6,715
1430,850,1200,21353.70528,882.3891155,1575.776991,0,0,36,32,0.028385214,9,9,11,11,84.0,102.2,13,150,35,400,60,25,331709.8619,859.1048792,25.73409465,467801198.6,715
1431,1300,1000,21354.14837,1320.591453,806.4233636,0,0,32,29,0.01625895,11,11,7,7,112.5,137.5,13,400,30,400,60,25,278963.7261,811.9335786,31.81035324,470741637.3,716
1432,1000,1300,21354.14837,806.4233636,1320.591453,0,0,32,29,0.01625895,7,7,11,11,137.5,112.5,13,400,30,400,60,25,278963.7261,811.9335786,31.81035324,470741637.3,716
1433,1200,950,20754.69123,1266.697019,834.2900856,0,0,36,32,0.025397296,10,10,10,10,113.5555556,85.77777778,13,250,30,400,60,25,332085.1447,883.9476921,28.49654727,475903500.3,717
1434,950,1200,20754.69123,834.2900856,1266.697019,0,0,36,32,0.025397296,10,10,10,10,85.77777778,113.5555556,13,250,30,400,60,25,332085.1447,883.9476921,28.49654727,475903500.3,717
1435,1250,900,23411.25777,1534.549398,847.716348,0,0,22,29,0.012916833,5,5,8,8,268.75,103.5714286,13,300,40,500,60,25,216176.7413,653.1738027,27.35427766,479784292.3,718
1436,900,1250,23411.25777,847.716348,1534.549398,0,0,22,29,0.012916833,8,8,5,5,103.5714286,268.75,13,300,40,500,60,25,216176.7413,653.1738027,27.35427766,479784292.3,718
1437,1050,1000,21817.80528,930.2417136,848.1970563,0,0,36,32,0.027574208,11,11,9,9,87.8,103.5,10,250,35,400,60,25,317891.6359,837.6306095,26.32995613,487017055.6,719
1438,1000,1050,21817.80528,848.1970563,930.2417136,0,0,36,32,0.027574208,9,9,11,11,103.5,87.8,10,250,35,400,60,25,317891.6359,837.6306095,26.32995613,487017055.6,719
1439,1400,1000,21091.28807,1519.915978,820.9659605,0,0,36,25,0.01262247,11,11,9,9,125.5,106.875,10,250,27,500,50,25,260158.2949,795.286578,33.98029972,487426664.2,720
1440,1000,1400,21091.28807,820.9659605,1519.915978,0,0,36,25,0.01262247,9,9,11,11,106.875,125.5,10,250,27,500,50,25,260158.2949,795.286578,33.98029972,487426664.2,720
1441,1050,950,22869.53628,975.9335487,806.7213333,0,0,44,25,0.021652581,12,12,12,12,82.27272727,73.18181818,10,350,40,500,50,25,253961.4817,701.34438,24.68308096,488092850.8,721
1442,950,1050,22869.53628,806.7213333,975.9335487,0,0,44,25,0.021652581,12,12,12,12,73.18181818,82.27272727,10,350,40,500,50,25,253961.4817,701.34438,24.68308096,488092850.8,721
1443,1200,950,23676.45777,1204.274828,763.3196224,0,0,22,29,0.012746874,6,6,7,7,206.2,130.1666667,10,450,40,500,60,25,209342.9829,642.5866235,27.65272163,488337076.4,722
1444,950,1200,23676.45777,763.3196224,1204.274828,0,0,22,29,0.012746874,7,7,6,6,130.1666667,206.2,10,450,40,500,60,25,209342.9829,642.5866235,27.65272163,488337076.4,722
1445,1450,1000,21294.43029,1552.766344,773.0905309,0,0,20,32,0.011093072,5,5,7,7,318.0,137.0,13,500,27,500,60,25,250190.9201,785.8100721,35.0615068,488408363.7,723
1446,1000,1450,21294.43029,773.0905309,1552.766344,0,0,20,32,0.011093072,7,7,5,5,137.0,318.0,13,500,27,500,60,25,250190.9201,785.8100721,35.0615068,488408363.7,723
1447,1200,950,22481.30761,1177.646261,753.7068968,0,0,30,29,0.017382101,10,10,7,7,114.5555556,130.1666667,10,350,35,500,60,25,251896.2454,726.2065567,27.945421,491040692.4,724
1448,950,1200,22481.30761,753.7068968,1177.646261,0,0,30,29,0.017382101,7,7,10,10,130.1666667,114.5555556,10,350,35,500,60,25,251896.2454,726.2065567,27.945421,491040692.4,724
1449,1200,1000,21468.3223,1102.730155,779.5988622,0,0,28,32,0.01876578,10,10,6,6,114.2222222,165.6,10,350,30,500,60,25,277877.3545,789.414133,29.50379349,492267238.5,725
1450,1000,1200,21468.3223,779.5988622,1102.730155,0,0,28,32,0.01876578,6,6,10,10,165.6,114.2222222,10,350,30,500,60,25,277877.3545,789.414133,29.50379349,492267238.5,725
1451,1150,1000,23695.23202,1318.120935,1024.635851,0,0,36,25,0.015366486,13,13,7,7,83.75,142.5,10,150,40,400,50,25,245337.2104,715.5926199,28.12957209,496438354.6,726
1452,1000,1150,23695.23202,1024.635851,1318.120935,0,0,36,25,0.015366486,7,7,13,13,142.5,83.75,10,150,40,400,50,25,245337.2104,715.5926199,28.12957209,496438354.6,726
1453,1200,900,23205.01691,1246.747704,718.7599679,0,0,44,25,0.019998564,12,12,12,12,95.90909091,68.63636364,10,300,40,400,50,25,262029.4283,733.9655937,26.6354588,498231116.0,727
1454,900,1200,23205.01691,718.7599679,1246.747704,0,0,44,25,0.019998564,12,12,12,12,68.63636364,95.90909091,10,300,40,400,50,25,262029.4283,733.9655937,26.6354588,498231116.0,727
1455,1350,950,23146.69208,2265.849404,1292.825583,0,0,26,29,0.013390656,6,6,9,9,235.0,96.875,13,100,35,400,60,25,278966.4983,809.2208896,31.40572784,509093355.4,728
1456,950,1350,23146.69208,1292.825583,2265.849404,0,0,26,29,0.013390656,9,9,6,6,96.875,235.0,13,100,35,400,60,25,278966.4983,809.2208896,31.40572784,509093355.4,728
1457,1200,900,23771.64738,1369.984802,807.7063736,0,0,24,32,0.017872172,9,9,5,5,127.75,180.5,13,350,40,500,60,25,247450.5385,705.414741,26.53491414,513494482.9,729
1458,900,1200,23771.64738,807.7063736,1369.984802,0,0,24,32,0.017872172,5,5,9,9,180.5,127.75,13,350,40,500,60,25,247450.5385,705.414741,26.53491414,513494482.9,729
1459,1350,900,21435.95283,1300.657986,586.8188127,0,0,34,32,0.022505697,9,9,10,10,147.25,80.88888889,10,450,30,400,60,25,315173.898,865.677297,30.10542776,516012644.7,730
1460,900,1350,21435.95283,586.8188127,1300.657986,0,0,34,32,0.022505697,10,10,9,9,80.88888889,147.25,10,450,30,400,60,25,315173.898,865.677297,30.10542776,516012644.7,730
1461,1250,950,24325.55945,1510.421734,917.4835118,0,0,28,25,0.011574289,11,11,5,5,110.5,201.25,10,200,40,500,50,25,214125.2664,661.7993911,28.77732294,516922366.3,731
1462,950,1250,24325.55945,917.4835118,1510.421734,0,0,28,25,0.011574289,5,5,11,11,201.25,110.5,10,200,40,500,50,25,214125.2664,661.7993911,28.77732294,516922366.3,731
1463,1300,950,23186.58502,2396.169115,1484.924302,0,0,34,25,0.013513936,11,11,8,8,114.9,114.1428571,13,100,35,500,50,25,271198.9417,784.3226,30.26010214,517174439.3,732
1464,950,1300,23186.58502,1484.924302,2396.169115,0,0,34,25,0.013513936,8,8,11,11,114.1428571,114.9,13,100,35,500,50,25,271198.9417,784.3226,30.26010214,517174439.3,732
1465,1400,1000,22322.86082,1554.918818,831.0089752,0,0,24,32,0.013787104,6,6,8,8,244.4,117.4285714,13,350,30,400,60,25,274836.7359,824.1692737,34.08115951,519402718.4,733
1466,1000,1400,22322.86082,831.0089752,1554.918818,0,0,24,32,0.013787104,8,8,6,6,117.4285714,244.4,13,350,30,400,60,25,274836.7359,824.1692737,34.08115951,519402718.4,733
1467,1200,900,21464.64296,1243.344476,741.3197214,0,0,36,32,0.026808257,13,13,7,7,85.66666667,121.3333333,10,200,30,500,60,25,322831.7706,853.4854776,27.05357639,520519577.3,734
1468,900,1200,21464.64296,741.3197214,1243.344476,0,0,36,32,0.026808257,7,7,13,13,121.3333333,85.66666667,10,200,30,500,60,25,322831.7706,853.4854776,27.05357639,520519577.3,734
1469,1500,1000,21797.61162,1600.999399,739.0145709,0,0,32,25,0.010471976,7,7,11,11,225.8333333,85.5,10,400,27,500,50,25,249141.0565,793.8365434,36.20410796,521973496.7,735
1470,1000,1500,21797.61162,739.0145709,1600.999399,0,0,32,25,0.010471976,11,11,7,7,85.5,225.8333333,10,400,27,500,50,25,249141.0565,793.8365434,36.20410796,521973496.7,735
1471,1350,1000,21291.11944,1777.322098,1077.158993,0,0,40,29,0.019570959,10,10,12,12,130.5555556,75.0,13,150,27,400,60,25,342603.0548,947.5547835,33.39662178,527590586.2,736
1472,1000,1350,21291.11944,1077.158993,1777.322098,0,0,40,29,0.019570959,12,12,10,10,75.0,130.5555556,13,150,27,400,60,25,342603.0548,947.5547835,33.39662178,527590586.2,736
1473,1200,1000,24392.38579,1282.169162,908.0827636,0,0,34,25,0.013908092,10,10,9,9,117.2222222,106.875,10,250,40,400,50,25,235543.6552,706.3405799,29.21229252,528165186.1,737
1474,1000,1200,24392.38579,908.0827636,1282.169162,0,0,34,25,0.013908092,9,9,10,10,106.875,117.2222222,10,250,40,400,50,25,235543.6552,706.3405799,29.21229252,528165186.1,737
1475,1300,900,21465.72963,1207.649458,586.8188127,0,0,38,32,0.026120866,11,11,10,10,112.8,80.88888889,10,450,30,400,60,25,336432.9088,898.3007567,29.21700944,528200698.7,738
1476,900,1300,21465.72963,586.8188127,1207.649458,0,0,38,32,0.026120866,10,10,11,11,80.88888889,112.8,10,450,30,400,60,25,336432.9088,898.3007567,29.21700944,528200698.7,738
1477,1300,950,21947.53786,1438.145239,817.5235895,0,0,46,25,0.01828356,14,14,11,11,88.38461538,79.9,13,350,30,500,50,25,286453.8143,813.4969869,30.36720898,530248646.7,739
1478,950,1300,21947.53786,817.5235895,1438.145239,0,0,46,25,0.01828356,11,11,14,14,79.9,88.38461538,13,350,30,500,50,25,286453.8143,813.4969869,30.36720898,530248646.7,739
1479,1250,1000,23363.38715,1535.520413,1036.450933,0,0,26,32,0.016728353,8,8,7,7,153.1428571,137.0,13,200,35,400,60,25,283417.2886,810.8015878,30.69060521,531751246.2,740
1480,1000,1250,23363.38715,1036.450933,1535.520413,0,0,26,32,0.016728353,7,7,8,8,137.0,153.1428571,13,200,35,400,60,25,283417.2886,810.8015878,30.69060521,531751246.2,740
1481,1300,900,21864.28263,1239.431904,608.1292829,0,0,32,32,0.021996519,11,11,7,7,112.8,121.3333333,10,450,30,500,60,25,298938.8801,824.6565973,28.95901723,534351921.0,741
1482,900,1300,21864.28263,608.1292829,1239.431904,0,0,32,32,0.021996519,7,7,11,11,121.3333333,112.8,10,450,30,500,60,25,298938.8801,824.6565973,28.95901723,534351921.0,741
1483,1400,950,21473.5992,2083.422768,1119.976127,0,0,46,25,0.016977592,15,15,10,10,89.21428571,88.77777778,13,150,27,500,50,25,311717.3218,882.8473668,32.72419096,535738761.7,742
1484,950,1400,21473.5992,1119.976127,2083.422768,0,0,46,25,0.016977592,10,10,15,15,88.77777778,89.21428571,13,150,27,500,50,25,311717.3218,882.8473668,32.72419096,535738761.7,742
1485,1150,950,24117.11514,1387.12534,989.9069925,0,0,30,29,0.018137845,6,6,11,11,196.2,78.1,10,150,40,500,60,25,256657.3097,726.1430748,26.8853884,539701271.3,743
1486,950,1150,24117.11514,989.9069925,1387.12534,0,0,30,29,0.018137845,11,11,6,6,78.1,196.2,10,150,40,500,60,25,256657.3097,726.1430748,26.8853884,539701271.3,743
1487,1200,1000,24735.88389,1276.907177,903.0719126,0,0,28,29,0.01541213,10,10,6,6,113.8888889,165.0,13,400,40,400,60,25,249913.7948,734.5747448,29.31114755,548772536.3,744
1488,1000,1200,24735.88389,903.0719126,1276.907177,0,0,28,29,0.01541213,6,6,10,10,165.0,113.8888889,13,400,40,400,60,25,249913.7948,734.5747448,29.31114755,548772536.3,744
1489,1250,1000,21700.7215,1520.497731,1045.158542,0,0,34,32,0.021875538,14,14,5,5,82.46153846,205.5,13,200,27,500,60,25,333409.3268,908.9938003,31.03459483,552387881.9,745
1490,1000,1250,21700.7215,1045.158542,1520.497731,0,0,34,32,0.021875538,5,5,14,14,205.5,82.46153846,13,200,27,500,60,25,333409.3268,908.9938003,31.03459483,552387881.9,745
1491,1100,1000,22900.98891,931.0352554,771.6259714,0,0,38,32,0.027783103,10,10,11,11,103.1111111,82.8,10,450,35,400,60,25,330558.8921,872.5554635,27.56706318,552959365.7,746
1492,1000,1100,22900.98891,771.6259714,931.0352554,0,0,38,32,0.027783103,11,11,10,10,82.8,103.1111111,10,450,35,400,60,25,330558.8921,872.5554635,27.56706318,552959365.7,746
1493,1200,850,22886.14449,1356.407494,732.3158283,0,0,44,29,0.028493013,14,14,10,10,78.84615385,75.0,13,300,35,500,60,25,319991.3731,835.7630074,25.65434269,557502984.6,747
1494,850,1200,22886.14449,732.3158283,1356.407494,0,0,44,29,0.028493013,10,10,14,14,75.0,78.84615385,13,300,35,500,60,25,319991.3731,835.7630074,25.65434269,557502984.6,747
1495,1150,1000,23312.03562,1233.695241,959.0667986,0,0,46,25,0.019634954,11,11,14,14,100.5,65.76923077,10,200,35,500,50,25,279470.6146,782.5324195,28.36472125,557955567.7,748
1496,1000,1150,23312.03562,959.0667986,1233.695241,0,0,46,25,0.019634954,14,14,11,11,65.76923077,100.5,10,200,35,500,50,25,279470.6146,782.5324195,28.36472125,557955567.7,748
1497,1100,1000,24515.01799,1214.673108,1022.506527,0,0,26,32,0.019009492,4,4,11,11,307.3333333,82.2,13,300,40,500,60,25,263394.2853,740.8358113,27.10436243,561510780.9,749
1498,1000,1100,24515.01799,1022.506527,1214.673108,0,0,26,32,0.019009492,11,11,4,4,82.2,307.3333333,13,300,40,500,60,25,263394.2853,740.8358113,27.10436243,561510780.9,749
1499,1250,850,23989.19048,1333.119191,633.4046175,0,0,34,32,0.025735927,11,11,8,8,107.8,96.85714286,10,300,40,400,60,25,305111.2282,815.0305841,26.52952462,562217759.8,750
1500,850,1250,23989.19048,633.4046175,1333.119191,0,0,34,32,0.025735927,8,8,11,11,96.85714286,107.8,10,300,40,400,60,25,305111.2282,815.0305841,26.52952462,562217759.8,750
1501,1200,1000,25022.35366,1813.081667,1344.436433,0,0,32,25,0.013089969,11,11,7,7,104.9,141.5,13,150,40,500,50,25,245836.1672,727.0198137,29.28185748,563144953.6,751
1502,1000,1200,25022.35366,1344.436433,1813.081667,0,0,32,25,0.013089969,7,7,11,11,141.5,104.9,13,150,40,500,50,25,245836.1672,727.0198137,29.28185748,563144953.6,751
1503,1300,900,24729.85076,1563.212965,791.8378584,0,0,34,25,0.01426471,7,7,12,12,191.5,68.09090909,13,400,40,500,50,25,233698.539,696.6447986,28.50975171,567225773.4,752
1504,900,1300,24729.85076,791.8378584,1563.212965,0,0,34,25,0.01426471,12,12,7,7,68.09090909,191.5,13,400,40,500,50,25,233698.539,696.6447986,28.50975171,567225773.4,752
1505,1200,850,24269.92984,1713.03336,963.4289258,0,0,32,32,0.025231301,10,10,8,8,114.2222222,96.85714286,10,100,40,500,60,25,303886.8125,804.3829828,25.5428456,579155431.8,753
1506,850,1200,24269.92984,963.4289258,1713.03336,0,0,32,32,0.025231301,8,8,10,10,96.85714286,114.2222222,10,100,40,500,60,25,303886.8125,804.3829828,25.5428456,579155431.8,753
1507,1300,950,25384.87824,1406.162581,762.4164619,0,0,38,25,0.015103811,16,16,5,5,77.0,201.25,10,400,40,400,50,25,250054.9236,741.851734,30.11716505,590149009.2,754
1508,950,1300,25384.87824,762.4164619,1406.162581,0,0,38,25,0.015103811,5,5,16,16,201.25,77.0,10,400,40,400,50,25,250054.9236,741.851734,30.11716505,590149009.2,754
1509,1300,900,24959.74472,1522.028585,762.9810024,0,0,34,29,0.019194594,10,10,9,9,125.0,90.625,13,350,40,400,60,25,279765.9583,787.1607559,28.82664878,590707432.1,755
1510,900,1300,24959.74472,762.9810024,1522.028585,0,0,34,29,0.019194594,9,9,10,10,90.625,125.0,13,350,40,400,60,25,279765.9583,787.1607559,28.82664878,590707432.1,755
1511,1350,900,23964.59145,1449.757583,662.8556325,0,0,32,29,0.017396408,8,8,10,10,168.7142857,81.22222222,10,400,35,500,60,25,267627.8593,772.3072036,29.77822052,591638349.4,756
1512,900,1350,23964.59145,662.8556325,1449.757583,0,0,32,29,0.017396408,10,10,8,8,81.22222222,168.7142857,10,400,35,500,60,25,267627.8593,772.3072036,29.77822052,591638349.4,756
1513,1200,950,24932.18528,1583.92321,1057.883204,0,0,38,29,0.022017329,10,10,11,11,114.5555556,78.1,10,100,40,400,60,25,309776.8272,840.3278555,28.34251114,599742914.7,757
1514,950,1200,24932.18528,1057.883204,1583.92321,0,0,38,29,0.022017329,11,11,10,10,78.1,114.5555556,10,100,40,400,60,25,309776.8272,840.3278555,28.34251114,599742914.7,757
1515,1300,900,23695.37506,1332.191221,652.5620078,0,0,44,29,0.024840063,13,13,11,11,94.25,73.1,10,350,35,400,60,25,326323.7488,878.4844351,29.14734184,599823727.8,758
1516,900,1300,23695.37506,652.5620078,1332.191221,0,0,44,29,0.024840063,11,11,13,13,73.1,94.25,10,350,35,400,60,25,326323.7488,878.4844351,29.14734184,599823727.8,758
1517,1300,950,25676.17211,1487.881128,819.9664649,0,0,24,29,0.012836013,7,7,7,7,188.5,130.1666667,10,300,40,500,60,25,230235.3459,702.9731611,29.98065256,602802224.2,759
1518,950,1300,25676.17211,819.9664649,1487.881128,0,0,24,29,0.012836013,7,7,7,7,130.1666667,188.5,10,300,40,500,60,25,230235.3459,702.9731611,29.98065256,602802224.2,759
1519,1400,1000,25060.28594,1553.113467,810.7738078,0,0,36,25,0.01262247,12,12,8,8,114.0909091,122.1428571,10,350,35,400,50,25,257057.9918,789.1169748,33.95918429,615921717.1,760
1520,1000,1400,25060.28594,810.7738078,1553.113467,0,0,36,25,0.01262247,8,8,12,12,122.1428571,114.0909091,10,350,35,400,50,25,257057.9918,789.1169748,33.95918429,615921717.1,760
1521,1350,900,25460.87507,1497.939142,675.0682692,0,0,26,32,0.017210239,6,6,9,9,235.6,91.0,10,400,40,400,60,25,265870.3267,768.8551337,29.76612713,617939328.8,761
1522,900,1350,25460.87507,675.0682692,1497.939142,0,0,26,32,0.017210239,9,9,6,6,91.0,235.6,10,400,40,400,60,25,265870.3267,768.8551337,29.76612713,617939328.8,761
1523,1250,900,25094.19048,1609.620428,899.9742767,0,0,34,32,0.024306153,10,10,9,9,119.1111111,90.25,13,200,40,400,60,25,322367.3783,861.9203229,28.08449837,621115689.1,762
1524,900,1250,25094.19048,899.9742767,1609.620428,0,0,34,32,0.024306153,9,9,10,10,90.25,119.1111111,13,200,40,400,60,25,322367.3783,861.9203229,28.08449837,621115689.1,762
1525,1400,950,23274.09123,1465.890658,697.6801466,0,0,36,32,0.021769111,12,12,8,8,111.6363636,111.1428571,10,300,30,400,60,25,340036.8004,937.9234868,32.92054051,624690990.7,763
1526,950,1400,23274.09123,697.6801466,1465.890658,0,0,36,32,0.021769111,8,8,12,12,111.1428571,111.6363636,10,300,30,400,60,25,340036.8004,937.9234868,32.92054051,624690990.7,763
1527,1400,950,23502.96009,1433.12434,676.2326599,0,0,36,29,0.017878733,11,11,9,9,123.1,97.625,10,450,30,500,60,25,296942.3662,853.2045427,32.62421525,626724403.7,764
1528,950,1400,23502.96009,676.2326599,1433.12434,0,0,36,29,0.017878733,9,9,11,11,97.625,123.1,10,450,30,500,60,25,296942.3662,853.2045427,32.62421525,626724403.7,764
1529,1150,1000,24574.21065,1256.158892,977.5983859,0,0,42,29,0.024123334,11,11,12,12,97.5,75.0,13,300,35,500,60,25,320821.5268,863.7842782,28.64916494,648053744.5,765
1530,1000,1150,24574.21065,977.5983859,1256.158892,0,0,42,29,0.024123334,12,12,11,11,75.0,97.5,13,300,35,500,60,25,320821.5268,863.7842782,28.64916494,648053744.5,765
1531,1450,1000,23289.49544,2088.081104,1132.050855,0,0,30,32,0.016639608,9,9,8,8,159.75,118.2857143,10,100,27,500,60,25,330721.1034,944.4502076,35.61436093,652390834.2,766
1532,1000,1450,23289.49544,1132.050855,2088.081104,0,0,30,32,0.016639608,8,8,9,9,118.2857143,159.75,10,100,27,500,60,25,330721.1034,944.4502076,35.61436093,652390834.2,766
1533,1200,1000,25887.15558,1322.6643,941.2431415,0,0,50,25,0.020453077,15,15,12,12,74.92857143,77.18181818,13,350,40,400,50,25,298612.4741,830.27045,29.64611872,652711538.9,767
1534,1000,1200,25887.15558,941.2431415,1322.6643,0,0,50,25,0.020453077,12,12,15,15,77.18181818,74.92857143,13,350,40,400,50,25,298612.4741,830.27045,29.64611872,652711538.9,767
1535,1300,1000,26825.37211,1514.364876,923.2582817,0,0,24,29,0.012194213,8,8,6,6,160.7142857,165.0,13,450,40,500,60,25,236713.3598,728.9164087,31.51971682,662483687.7,768
1536,1000,1300,26825.37211,923.2582817,1514.364876,0,0,24,29,0.012194213,6,6,8,8,165.0,160.7142857,13,450,40,500,60,25,236713.3598,728.9164087,31.51971682,662483687.7,768
1537,1250,950,23683.85329,1455.909517,902.8595865,0,0,40,32,0.027090449,14,14,8,8,82.46153846,110.2857143,13,250,30,500,60,25,361297.9432,950.9731893,29.78972067,668468120.5,769
